job_title,company_name,work_genre,area,income,description,url
内定まで2週間！未経験OK！賃貸不動産のルームアドバイザー,有限会社ハウスコーポレーション,カウンター営業,兵庫県尼崎市,月給 25万円 ～ 80万円,"カウンター営業

インターネットや住宅情報誌等を見て来店頂いたお客様への、売買物件の紹介や案内業務。※反響営業。飛び込み営業等一切なし

[

※未経験から始めた方が多数活躍中",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/7162889
営業（不動産賃貸売買仲介・賃貸物件管理）,有限会社ハウスコーポレーション,カウンター営業,兵庫県尼崎市,月給 25万円 ～ 40万円,インターネットや住宅情報誌等を見て来店頂いたお客様への、賃貸・売買物件の紹介や案内業務。※反響営業。飛び込み営業等一切なし,https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/2586714
売買物件仲介業,有限会社ハウスコーポレーション,カウンター営業,兵庫県尼崎市,月給 25万円 ～ 40万円,"カウンター営業

インターネットや住宅情報誌等を見て来店頂いたお客様への、売買物件の紹介や案内業務。※反響営業。飛び込み営業等一切なし

[

※未経験から始めた方が多数活躍中",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/2258721
賃貸・売買仲介営業　賃貸不動産管理業,有限会社ハウスコーポレーション,カウンター営業,兵庫県尼崎市,月給 25万円 ～ 40万円,"[1]カウンター営業

インターネットや住宅情報誌等を見て来店頂いたお客様への、賃貸・売買物件の紹介や案内業務。※反響営業。飛び込み営業等一切なし

[2]店長・店長候補

店舗運営、営業スタッフの教育や店舗の管理

[3]不動産の賃貸管理業

入退去の手続きや契約書類の確認、鍵の交換・受け渡し、設備の修繕手配、入居者募集の資料作成など。

※[1][3]未経験から始めた方が多数活躍中",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/2102948
賃貸物件仲介業（将来の独立支援いたします！！）,有限会社ハウスコーポレーション,カウンター営業,兵庫県尼崎市,月給 25万円 ～ 80万円,"カウンター営業

インターネットや住宅情報誌等を見て来店頂いたお客様への、賃貸物件の紹介や案内業務。※反響営業。飛び込み営業等一切なし



未経験から始めた方が多数活躍中



1、2年後に独立支援致します。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/5343983
内定まで2週間！未経験OK！賃貸不動産のルームアドバイザー,有限会社ハウスコーポレーション,カウンター営業,兵庫県尼崎市,月給 25万円 ～ 80万円,"カウンター営業

インターネットや住宅情報誌等を見て来店頂いたお客様への、売買物件の紹介や案内業務。※反響営業。飛び込み営業等一切なし

[

※未経験から始めた方が多数活躍中",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/5781720
ホテルスタッフ募集。客室清掃とフロント業務。,有限会社ファンタジー,ホテルスタッフ,山梨県甲斐市,年収 130万円 ～ 140万円,"主な業務は客室清掃とフロント業務です。



・仕事内容



　　客室清掃（浴室清掃・洗面化粧台清掃・ベッドメイク他）

　　リネン管理

　　フロント業務（コンピューター入力、電話応対）



まずは客室清掃から慣れて頂いてからフロント業務を覚えていただきます。



ご応募頂いた後、簡単に電話で説明させて頂き面接の日程を決めさせて頂きたく思います。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/6377892
未経験OK！新聞配達・集金,有限会社大曽根新聞店,新聞配達,茨城県常陸大宮市,"時給 1,200円 ～ 1,800円","AM３時から６時の間で、自分の好きな時間に好きなだけ新聞配達する仕事です。ヘルメット、ジャンバー、軍手、ほっかいろ支給致します。

1日30分からでも勤務可能です。

【向き・不向き】

１人で自由に働きたい方はこのお仕事に向いています。

順路覚えるまではバイクでゆっくりでいいです。

最初は先輩が数日間順路案内します。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/6687446
内定まで2週間！【提案営業】,有限会社広島ピーエス,提案営業,広島県東広島市福富町久芳,月給 25万円 ～ 35万円,"・法人提案型営業、コンサルティング営業

・工場間、工程間の搬送システム、ネットワークシステムの企画、提案

・自社パッケージの営業企画、マーケティング、新規顧客開拓

・クライアント企業との折衝、調整業務

・日本タイ王国でのマーケティング調査",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/5229723
有限会社橋爪製作所,有限会社橋爪製作所,製造,長野県上伊那郡箕輪町,月給 19万円 ～ 24万円,"プログラム作成、工具設定、ワーク取り付け、加工と旋盤加工に必要な一通りの技術を旋盤加工者一人一人が習得して作業しています。

必要な技術、知識は先輩社員が指導を行ったり、メーカーの講習等も行い習得して頂いています。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/2414328
一般事務・顧客管理・備品管理・電話応対,有限会社瀬戸内葬祭,事務スタッフ,広島県呉市,"時給 970円 ～ 1,200円","セレモニースタッフが円滑に通夜葬儀・法要等を施行できる様に

受注・発注・見積書や請求書の作成・顧客管理・備品管理などを行います。



パソコン入力は、フォーマットがありますので、基本的な操作が出来れば、大丈夫です。



会社の業務上、繁忙日と閑散日がありますので、

繁忙日で　現場スタッフの手が足りない時には、片付け・接客などのお手伝いをお願いする事があります。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/3325350
土日祝のみOK！週2～3日からOK！未経験OK,有限会社瀬戸内葬祭,セレモニーアシスタント,広島県呉市,"時給 970円 ～ 1,200円","・スタッフの補助的お仕事です。

　通夜葬儀時の案内

　会館法要の接客

　法要時の弁当・茶の子の配達

　会館内の清掃・備品補充等",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/4405179
未経験者歓迎。丁寧に指導します。30代～50代の方が活躍中。,有限会社瀬戸内葬祭,セレモニースタッフ,広島県呉市,"月給 25万8,000円 ～ 48万5,000円","真心をもってご遺族様に寄り添う事の出来る方を求めています。

御遺体のお迎えから始まり、打合せ、通夜葬儀の施行(司会・駐車場案内・カメラ撮影・片付け等)など

時間の少ない中で、ご遺族様の御意向に沿い　御心の残りの少しでも無い様に努めさせて頂き、

人生の最後のセレモニーに関わる事の出来る　やりがいのあるお仕事です。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/4405159
【急募!!】10tトラックのドライバー大大募集★土日祝休み★未経験大歓迎♪手当充実★ご相談も気軽に♪,有限会社田村建材,ドライバー運転手,滋賀県栗東市,月給 30万円 ～,"滋賀県栗東市で運送業をしている有限会社田村建材です。

事業・業務拡大に伴い、運送ドライバーを大募集！

業界未経験の方でも大歓迎です！





┏ .。: ・ .。: ・ .。: ・ .。: *・━━━━━……┓

『性別関係なく活躍できる仕事を探したい』

『人間関係の良い職場で働きたい』



・・・そんなあなたに朗報です!!

運送ドライバーのお仕事です

┗……━━━━━ .。: ・ .。: ・ .。: ・ .。: *・┛







【車種】

10tトラック

大型車・ユニック車・大型ダンプ



【運ぶもの】

建設資材

土砂運搬

産業廃棄物 等



【エリア】

ほとんどが滋賀県内でのお仕事です♪



【おすすめポイント】

幅広い年齢層の方が在籍しています。

性別関係なく活躍中！

安心して働けます！

家事・育児と仕事の両立も可能◎



関連ワード

（急募/滋賀/栗東/建設/ドライバー/建築/大型/中型/10t/運送/配送/物流/普通免許(MT)/未経験可/田村建材)",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/3120533
しっかり稼ぎたい方大歓迎！舗装工事スタッフ募集！,有限会社高原興業,現場工事士,大阪府門真市,"日給 1万2,000円 ～ 1万8,000円","道路舗装工事スタッフ募集！

主に民間工事請負　道路本復旧工事をメイン業務としております。

道路舗装工事はもちろん駐車場舗装やなどをしております。

経験者はもちろん未経験者の方も募集しております。

未経験者の方は現場での手元作業や、トラックでの運搬業務などから始めていただきます。



経験者の方はもちろん未経験者でも熱意があれば大歓迎！

やる気・能力次第で即昇給させて頂きます。

随時面接させて頂きます。

お気軽にご連絡・問い合わせ下さい。タカハラ",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/7504441
アスファルト舗装工　一緒に道路屋さんしませんか！？現場作業スタッフ大募集！,有限会社高原興業,アスファルト舗装工事,大阪府門真市,"日給 1万2,000円 ～ 1万8,000円","私たちの町を..　私たちの道路を創る　有限会社高原興業です。

 私たちとともに地図に残る仕事　道路舗装工事一緒にしませんか！？

 高収入・身につく技術・学歴不問・ブランクＯＫ・未経験者でも大歓迎です。

もちろん経験者・有資格者は大々募集します。

 給与も能力次第で即昇給させて頂きます。



 弊社の自慢は、安定した仕事量の確保と、計画的な工程管理と施工管理です。

 「明日・来週の予定がわからない」なんてありません。みんなが安心して勤務出来るように

風通しの良い、安心安全の職場創りを目指しております。



◇社会保険・厚生年金・雇用保険・建退共完備

 交通費・残業手当（30分ピッチ）・夜勤手当（日当の1.25増し）



 会社概要　

 創業：1995年1月　京都府知事許可業者　収集運搬許可　大阪府・京都府・奈良県・兵庫県

 本社：京都府八幡市　　大阪営業所（実際の勤務地）：大阪府門真市

 保有車両・機械　２ｔ作業車　２ｔダンプ　３ｔダンプ　４ｔダンプ　0.1ＢＨ　0.2ＢＨ　2.5ｔＣＲ　4.0ＡＳＦ　４ｔ回送車　８ｔ回送車　等



 随時面接致します。気軽にご連絡ください",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/1365439
アスファルト舗装工事スタッフ募集！未経験者でも大歓迎です。共に道路創りしませんか！！,有限会社高原興業,現場作業員,大阪府門真市,"日給 1万2,000円 ～ 1万8,000円","アスファルト舗装工事をしております。

安心して働ける会社創り、しっかり稼げる会社です。

能力・やる気次第で即昇給させて頂きます。

仕事内容は、古くなった道路を掘削し路盤整地を行いアスファルトを敷均し道路を新しくする仕事です。

業務は重機作業の手元やダンプトラックでの廃材・材料の運搬となります。未経験の方は簡単な作業から初めて頂きます。

弊社のアピールポイントは、豊富な仕事量の確保と、計画的な施工・工程管理です。

「明日・来週の予定がわからない」「現場予定がわからない」なんて　ありえません！

みんなが、安心して働ける職場・安全な現場創りを目指し経営実践を行っております。

また、福利厚生（社会保険・厚生年金・雇用保険・建退共）完備。

残業手当は30分ピッチ　夜勤手当は1.25％増し　個人のスキルアップのため資格取得サポートもさせて頂きます。



経験者の方はもちろん未経験者でも熱意があれば大歓迎！

やる気・能力次第で即昇給させて頂きます。

随時面接させて頂きます。

お気軽にご連絡・問い合わせ下さい。　タカハラ",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/1839033
安定した会社でしっかり稼ぎたい方大歓迎！舗装工事スタッフ・ダンプ運転手大募集！,有限会社高原興業,道路舗装作業員,大阪府門真市,"日給 1万2,000円 ～ 1万8,000円","道路舗装工事スタッフ募集！

主に民間工事請負　道路本復旧工事をメイン業務としております。

道路舗装工事はもちろん駐車場舗装やなどをしております。

経験者はもちろん未経験者の方も募集しております。

未経験者の方は現場での手元作業や、トラックでの運搬業務などから始めていただきます。



安心して働ける会社創り、しっかり稼げる会社です。

能力・やる気次第で即昇給させて頂きます。

弊社のアピールポイントは、豊富な仕事量の確保と、計画的な施工・工程管理です。

「明日・来週の予定がわからない」「現場予定がわからない」なんて　ありえません！

みんなが、安心して働ける職場・安全な現場創りを目指し経営実践を行っております。

また、福利厚生（社会保険・厚生年金・雇用保険・建退共）完備。

残業手当は30分ピッチ　夜勤手当

個人のスキルアップのため資格取得サポートもさせて頂きます。



経験者の方はもちろん未経験者でも熱意があれば大歓迎！

やる気・能力次第で即昇給させて頂きます。

随時面接させて頂きます。

お気軽にご連絡・問い合わせ下さい。タカハラ",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/6886793
安定した会社でしっかり稼ぎたい方大歓迎！舗装工事スタッフ募集！,有限会社高原興業,土木作業員,大阪府門真市,"日給 1万2,000円 ～ 1万8,000円","道路舗装工事スタッフ募集！

主に民間工事請負　道路本復旧工事をメイン業務としております。

道路舗装工事はもちろん駐車場舗装やインターロッキング工などをしております。

経験者はもちろん未経験者の方も募集しております。

未経験者の方は現場での手元作業や、現場からプラントまでのダンプによる運搬業務からスタートして頂きます。



安心して働ける会社創り、しっかり稼げる会社です。

能力・やる気次第で即昇給させて頂きます。

弊社のアピールポイントは、豊富な仕事量の確保と、計画的な施工・工程管理です。

「明日・来週の予定がわからない」「現場予定がわからない」なんて　ありえません！

みんなが、安心して働ける職場・安全な現場創りを目指し経営実践を行っております。

また、福利厚生（社会保険・厚生年金・雇用保険・建退共）完備。

残業手当は30分ピッチ　夜勤手当は1.25％増し　個人のスキルアップのため資格取得サポートもさせて頂きます。



経験者の方はもちろん未経験者でも熱意があれば大歓迎！

やる気・能力次第で即昇給させて頂きます。

随時面接させて頂きます。

お気軽にご連絡・問い合わせ下さい。タカハラ",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/4192548
月/25日以上は働けます！！一緒に道路屋さんしませんか！？現場作業スタッフ大募集！,有限会社高原興業,現場作業員工事,大阪府門真市,"日給 1万2,000円 ～ 1万8,000円","私たちの町を..　私たちの道路を創る　有限会社高原興業です。



 私たちとともに地図に残る仕事　道路舗装工事一緒にしませんか！？



 高収入・身につく技術・学歴不問・ブランクＯＫ・未経験者でも大歓迎です。

もちろん経験者・有資格者は大々募集します。

 給与も能力次第で即昇給させて頂きます。



 弊社の自慢は、安定した仕事量の確保と、計画的な工程管理と施工管理です。

月に25日以上は働けます！

 「明日・来週の予定がわからない」なんてありません。

みんなが安心して勤務出来るように風通しの良い、安心安全の職場創りを目指しております。

家族のため安心して働きたい人・稼ぎたい人・スキルアップしたい人

大募集です！！



◇社会保険・厚生年金・雇用保険・建退共完備

 交通費・残業手当（30分ピッチ）・夜勤手当（日当の1.25増し）



 会社概要　

 創業：1995年1月　京都府知事許可業者　収集運搬許可　大阪府・京都府・奈良県・兵庫県

 本社：京都府八幡市　　大阪営業所（実際の勤務地）：大阪府門真市

 保有車両・機械　２ｔ作業車　２ｔダンプ　３ｔダンプ　４ｔダンプ　0.1ＢＨ　0.2ＢＨ　2.5ｔＣＲ　4.0ＡＳＦ　４ｔ回送車　８ｔ回送車　等



 気軽にご連絡ください　075-982-5045　タカハラ",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/1412348
未経験OK！道路一緒に創りませんか！？,有限会社高原興業,舗装工事スタッフ,大阪府門真市,"日給 1万2,000円 ～ 1万8,000円","主にガス・水道などインフラ整備跡の道路舗装本復旧工事を主体にしております。

経験や能力に応じて作業して頂く内容はかわりますが、未経験者の場合は重機作業の手元や現場からプラントまでのＡｓガラ・合材運搬など簡単な業務からスタートして頂きます。

経験者（有資格者）の方はレーキマン・ローラーマン・重機オペして頂きます。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/2864595
未経験でもＯｋ！　求む舗装工事スタッフ！,有限会社高原興業,舗装工事スタッフ,大阪府門真市,"日給 1万2,000円 ～ 1万8,000円","主にガス・水道などインフラ整備跡の道路舗装本復旧工事を主体にしております。

経験や能力に応じて作業して頂く内容はかわりますが、未経験者の場合は重機作業の手元や現場からプラントまでのＡｓガラ・合材運搬など簡単な業務からスタートして頂きます。

経験者（有資格者）の方はレーキマン・ローラーマン・重機オペして頂きます。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/2595992
未経験でもＯｋ！　求む舗装工事スタッフ！高収入・安定した会社でしっかり働きたい方大歓迎！,有限会社高原興業,舗装工事スタッフ,大阪府門真市,"日給 1万2,000円 ～ 1万8,000円","アスファルト舗装を主とする工事会社です。

公共工事・駐車場・造成工事・民間工事（舗装本復旧工事）の請負～施工しております。

弊社のアピールポイントは仕事量の豊富さです。1ヶ月先の施工スケジュールの確保をしており「明日・来週の予定がわからない」といううことはありません。みんなが安心して働ける会社です。

仕事内容

経験や能力に応じて作業して頂く内容はかわりますが、未経験者の場合は重機作業の手元や現場からプラントまでのＡｓガラ・合材運搬など簡単な業務からスタートして頂きます。

経験者（有資格者）の方はレーキマン・ローラーマン・重機オペして頂きます。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/4404487
未経験でもＯｋ！求む舗装工事スタッフ！,有限会社高原興業,舗装工事スタッフ,大阪府門真市,"日給 1万2,000円 ～ 1万8,000円","アスファルト舗装を主とする工事会社です。

公共工事・駐車場・造成工事・民間工事（舗装本復旧工事）の請負～施工しております。

一緒に町づくりしませんか！？ともに明日の町づくりをする方大募集しております。

弊社のアピールポイントは仕事量の豊富さです。1ヶ月先の施工スケジュールの確保をしており「明日・来週の予定がわからない」といううことはありません。みんなが安心して働ける会社です。

仕事内容

経験や能力に応じて作業して頂く内容はかわりますが、未経験者の場合は重機作業の手元や現場からプラントまでのＡｓガラ・合材運搬など簡単な業務からスタートして頂きます。

経験者（有資格者）の方はレーキマン・ローラーマン・重機オペして頂きます。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/3752691
未経験者でも大歓迎です。共に道路創りしませんか！！,有限会社高原興業,道路舗装工事スタッフ,大阪府門真市,"日給 1万2,000円 ～ 1万8,000円","現場スタッフ大募集！

私たちは舗装・土木工事会社です。

道路舗装工事はもちろん駐車場舗装や土木工事などをしております。

主に民間工事請負の道路舗装本復旧工事をしております。

未経験者の方は手元作業や現場からプラントまでのＡｓガラ・合材の運搬業務に従事して頂きます。

又経験者の方は能力に応じてレーキマン・ローラーマン・重機オペ・施工管理などの業務をして頂きます。



安心して働ける会社創り、しっかり稼げる会社です。

能力・やる気次第で即昇給させて頂きます。

弊社のアピールポイントは、豊富な仕事量の確保と、計画的な施工・工程管理です。

「明日・来週の予定がわからない」「現場予定がわからない」なんて　ありえません！

みんなが、安心して働ける職場・安全な現場創りを目指し経営実践を行っております。

また、福利厚生（社会保険・厚生年金・雇用保険・建退共）完備。

残業手当は30分ピッチ　夜勤手当は1.25％増し　個人のスキルアップのため資格取得サポートもさせて頂きます。



経験者の方はもちろん未経験者でも熱意があれば大歓迎！

やる気・能力次第で即昇給させて頂きます。

随時面接させて頂きます。

お気軽にご連絡・問い合わせ下さい。タカハラ",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/2274868
未経験者でも大歓迎です。共に道路創りしませんか！！高収入・安定した会社でしっかり稼ぎたい方大歓迎！,有限会社高原興業,道路舗装工事スタッフ,大阪府門真市,"日給 1万2,000円 ～ 1万8,000円","現場スタッフ大募集！

私たちは舗装・土木工事会社です。

道路舗装工事はもちろん駐車場舗装や土木工事などをしております。

主に民間工事請負の道路舗装本復旧工事をしております。

未経験者の方は手元作業や現場からプラントまでのＡｓガラ・合材の運搬業務に従事して頂きます。

又経験者の方は能力に応じてレーキマン・ローラーマン・重機オペ・施工管理などの業務をして頂きます。



安心して働ける会社創り、しっかり稼げる会社です。

能力・やる気次第で即昇給させて頂きます。

弊社のアピールポイントは、豊富な仕事量の確保と、計画的な施工・工程管理です。

「明日・来週の予定がわからない」「現場予定がわからない」なんて　ありえません！

みんなが、安心して働ける職場・安全な現場創りを目指し経営実践を行っております。

また、福利厚生（社会保険・厚生年金・雇用保険・建退共）完備。

残業手当は30分ピッチ　夜勤手当は1.25％増し　個人のスキルアップのため資格取得サポートもさせて頂きます。



経験者の方はもちろん未経験者でも熱意があれば大歓迎！

やる気・能力次第で即昇給させて頂きます。

随時面接させて頂きます。

お気軽にご連絡・問い合わせ下さい。タカハラ",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/4404495
未経験者でも大歓迎！一緒に道路屋さんしませんか！？現場作業スタッフ大募集！,有限会社高原興業,道路舗装工,大阪府門真市,"日給 1万2,000円 ～ 1万8,000円"," 私たちとともに地図に残る仕事　道路舗装工事一緒にしませんか！？

現場仕事で夏は暑いし・冬は寒いけど流した汗の分だけ身になり・やりがいのあるお仕事です！！

 高収入・身につく技術・学歴不問・ブランクＯＫ・未経験者でも大歓迎です。

もちろん経験者・有資格者は大々募集します。

 給与も能力次第で即昇給させて頂きます。



 弊社の自慢は、安定した仕事量の確保と、計画的な工程管理と施工管理です。

 「明日・来週の予定がわからない」なんてありません。みんなが安心して勤務出来るように

風通しの良い、安心安全の職場創りを目指しております。



◇社会保険・厚生年金・雇用保険・建退共完備

 交通費・残業手当（30分ピッチ）・夜勤手当



 会社概要　

 創業：1995年1月　京都府知事許可業者　収集運搬許可　大阪府・京都府・奈良県・兵庫県

 本社：京都府八幡市　　大阪営業所（実際の勤務地）：大阪府門真市

 保有車両・機械　２ｔ作業車　２ｔダンプ　３ｔダンプ　４ｔダンプ　0.1ＢＨ　0.2ＢＨ　2.5ｔＣＲ　4.0ＡＳＦ　４ｔ回送車　８ｔ回送車　等



 気軽にご連絡ください",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/1671058
未経験者大歓迎！舗装工事スタッフ募集！！安定した会社で働きませんか！？,有限会社高原興業,舗装工事スタッフ,大阪府門真市,"日給 1万2,000円 ～ 1万8,000円","★アスファルト舗装工事・土木工事★



民間インフラ整備跡本復旧工事や公共工事・駐車場舗装工事をしております。経験者も未経験者大歓迎です

仕事量では他社様には負けません。

明確な工程管理と安心して働ける職場環境です。

安定した会社で働きませんか？

各種福利厚生完備

随時面接させていただきます。

お気軽にご連絡してください。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/1045947
未経験Ｏｋ！　舗装工事スタッフ募集！高収入・安定した会社でしっかり働きたい方大歓迎！,有限会社高原興業,舗装工事スタッフ,大阪府門真市,"日給 1万2,000円 ～ 1万8,000円","アスファルト舗装を主とする工事会社です。

公共工事・駐車場・造成工事・民間工事（舗装本復旧工事）の請負～施工しております。

弊社のアピールポイントは仕事量の豊富さです。1ヶ月先の施工スケジュールの確保をしており「明日・来週の予定がわからない」といううことはありません。みんなが安心して働ける会社です。

仕事内容

経験や能力に応じて作業して頂く内容はかわりますが、未経験者の場合は重機作業の手元や現場からプラントまでのＡｓガラ・合材運搬など簡単な業務からスタートして頂きます。

経験者（有資格者）の方はレーキマン・ローラーマン・重機オペして頂きます。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/6886705
未経験Ｏｋ！舗装工事スタッフ募集！高収入・安定した会社でしっかり働きたい方大歓迎！,有限会社高原興業,舗装工事スタッフ,大阪府門真市,"日給 1万2,000円 ～ 1万8,000円","アスファルト舗装を主とする工事会社です。

公共工事・駐車場・造成工事・民間工事（舗装本復旧工事）の請負～施工しております。

弊社のアピールポイントは仕事量の豊富さです。1ヶ月先の施工スケジュールの確保をしており「明日・来週の予定がわからない」といううことはありません。みんなが安心して働ける会社です。

仕事内容

経験や能力に応じて作業して頂く内容はかわりますが、未経験者の場合は重機作業の手元や現場からプラントまでのＡｓガラ・合材運搬など簡単な業務からスタートして頂きます。

経験者（有資格者）の方はレーキマン・ローラーマン・重機オペして頂きます。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/7504454
現場作業員さん大募集！舗装工事スタッフ募集！未経験者でも大歓迎です。,有限会社高原興業,道路舗装工事アスファルト舗装,大阪府門真市,"日給 1万2,000円 ～ 1万8,000円","舗装工事スタッフ大募集です。

経験者はもちろん未経験者の方も募集しております。

小さな会社ですが社員のみんなに還元できる会社です。頑張り次第で即昇給させて頂きます。

弊社のアピールポイントは、豊富な仕事量の確保と、計画的な施工・工程管理です。

「明日・来週の予定がわからない」「現場予定がわからない」なんて　ありえません！

みんなが、安心して働ける職場・安全な現場創りを目指し経営実践を行っております。

また、福利厚生（社会保険・厚生年金・雇用保険・建退共）完備。

残業手当は30分ピッチ　夜勤手当は1.25％増し　個人のスキルアップのため資格取得サポートもさせて頂きます。



経験者の方はもちろん未経験者でも熱意があれば大歓迎！

やる気・能力次第で即昇給させて頂きます。

随時面接させて頂きます。

お気軽にご連絡・問い合わせ下さい。　タカハラ",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/2159455
舗装スタッフ募集！重機オペレータ施工管理技士も大募集！,有限会社高原興業,舗装工事スタッフ,大阪府門真市,"日給 1万2,000円 ～ 1万8,000円","2020年にて創業25周年を迎えることができました。

私たち（有）髙原興業は、主にインフラ設備跡（ガス・デンキ・電話・水道・下水）の道路本復旧工事また、駐車場アスファルト舗装工事、その他公共工事をメインとする道路舗装工事会社です。

施工現場エリアは、大阪・京都・奈良になります。

弊社のアピールポイントは、豊富な仕事量の確保と、計画的な施工・工程管理です。

「明日・来週の予定がわからない」「現場予定がわからない」なんて　ありえません！

みんなが、安心して働ける職場・安全な現場創りを目指し経営実践を行っております。

また、福利厚生（社会保険・厚生年金・雇用保険・建退共）完備。

残業手当は30分ピッチ　夜勤手当は1.25％増し　個人のスキルアップのため資格取得サポートもさせて頂きます。



経験者の方はもちろん未経験者でも熱意があれば大歓迎！

やる気・能力次第で即昇給させて頂きます。



家族のために頑張るあなた。　自分の力を試したいあなた。　何かを変えたいあなた。　一念発起したいあなた。　若く力を持て余しているあなた。　そんな、あなた　を私たち高原興業は待っています。



私たちと共に「明日の町創り」しませんか！！



お気軽にご連絡ください。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/797401
舗装屋さん　しませんか！舗装工・土木工・重機オペレータ募集！！,有限会社高原興業,舗装工事スタッフ,大阪府門真市,"日給 1万2,000円 ～ 1万8,000円","弊社は土木・舗装工事一式　インフラ整備跡道路本復旧工事・駐場舗装工事を主に大阪・京都・奈良と幅広く行っております。

長く安心して働ける会社です。

舗装工・土木作業員・ダンプ運転手・重機資格者　経験者優待遇いたします。

自分の努力次第で昇給!!　月/25日以上　働けます!!



又土・日・祝のみのアルバイトの方も大募集しております!



仕事量の安定と計画的な施工が弊社の自慢です。



「明日・来週の予定がわからない」なんて　ありません!



家族のために頑張るあなた　自分の力を試したいあなた　何かを変えたいあなた　

弊社はそんな”あなた”を全力で応援致します。



私たちと共に「明日の町づくり」しませんか!!",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/569004
舗装工事スタッフ募集！20代～50代が活躍している会社です。,有限会社高原興業,道路舗装スタッフ,大阪府門真市,"日給 1万2,000円 ～ 1万8,000円","主にアスファルト舗装工事をしております。

インフラ整備跡本復旧工事・駐車場舗装工事・公共工事

現場エリアは大阪・京都・奈良

経験者はもちろん未経験者の方も募集しております。

能力・やる気次第で即昇給させて頂きます。

弊社のアピールポイントは、豊富な仕事量の確保と、計画的な施工・工程管理です。

「明日・来週の予定がわからない」「現場予定がわからない」なんて　ありえません！

みんなが、安心して働ける職場・安全な現場創りを目指し経営実践を行っております。

また、福利厚生（社会保険・厚生年金・雇用保険・建退共）完備。

残業手当は30分ピッチ　夜勤手当は1.25％増し　個人のスキルアップのため資格取得サポートもさせて頂きます。

連絡頂き次第随時面接させて頂きます。ご気軽にどうぞ。",https://en-gage.net/user/search/?area=0&distanceIndex=&p_t=258484&f_t=0&page=4#/desc/1113501
